user_id,username,published_at,views_count,is_retweeted,is_quoted,likes,content,collected_at,SourceFile
1482360343993229322,smapplab,2022-06-05 21:51:52+00,,f,f,1,🐛 Our smart trap networks operate 24/7 to ensure no crop is lost to insect pests while the least amounts of pesticides are sprayed. That’s how we mitigate the environmental footprint of farming and strengthen food security.   #integratedpestmanagement #foodsecurity,2024-05-24 00:11:58.403223+00,Croatia
130768218,LCPSoderberg,2022-06-04 22:02:40+00,,f,f,0,"Natural Jewels, the stars in our garden… 🤩🤩🤩 #CarbonNegativeAgriculture #TerraLlum #VerdaLlum #Biochar #FoodSecurity #ClimateActionNow #SoilRegeneration #ClimateSolutions @ Circle Carbon Labs https://t.co/eymaYimyVO",2024-05-24 00:12:05.014101+00,Croatia
1054598690,FabrizioLobasso,2022-06-03 14:52:05+00,,f,f,14,"When unexpected turns the best experience. @Unibo Vet Faculty, speaking of #foodinsecurity in #Africa and the consequences of worldwide turmoils on 🌍…   What a charming atmosphere+interested audience! Do feeling home .. 🙏 1000 Let’s replicate soon please!  🇮🇹💙🌍 #ItalAfrica https://t.co/LEeu8NaZ72",2024-05-26 00:09:56.216418+00,Croatia
29996866,justineleonard,2022-06-03 11:35:34+00,,f,f,1,Too Good To Go | Every bag counts.    #foodsecurity #wastenotwantnot  #environment #bankholidayweekend  https://t.co/RALmnLnuhJ,2024-05-24 00:12:32.345743+00,Croatia
1960593553,ElancoEurope,2022-06-02 11:52:01+00,,f,f,4,"Closing today’s @FEFAC_EU meeting on #food &amp; #feed autonomy in EU @VictamInt. We’re facing many challenges today, achieving sustainable food production and #foodsecurity among them. Good solutions for livestock nutrition are key to building resilient food systems! #FutureOfFeed https://t.co/asNuDisqqH",2024-05-24 00:12:36.851757+00,Croatia
3872635630,ritwija_d,2022-06-01 10:02:28+00,,f,f,6,We wrapped up a successful #WEF22 in #Davos last week where #India presented its position on critical global issues like the ongoing #energycrisis and #foodsecurity. Also launched the India chapter of Alliance of CEO Climate Action Leaders to supercharge #decarbonization efforts https://t.co/PU9RzeJMTf,2024-05-24 00:12:47.294961+00,Croatia
766327619713400832,DeborahHosemann,2022-05-31 08:31:38+00,,f,f,4,"Federal minister @W_Schmidt_ is opening the #g7science and highlights the diverse crises going on in the world from #ukraine, to the #pandemic, #inflation and #FoodInsecurity. He stresses that international cooperation is the key. https://t.co/fZpftSDBY6",2024-05-24 00:12:50.841635+00,Croatia
112998412,_CEJA_,2022-05-30 13:11:17+00,,f,f,8,"@EP_Agriculture Chair @LinsNorbert talking about #Sustainability and the need to consider #foodsecurity challenges alongside #environmental objectives Also #HelpUkraine, some #CAP measures to  be reconsidered based on today's context and redefinition of YFs's role in his speech https://t.co/TPZlOvv2lG",2024-05-24 00:12:54.469485+00,Croatia
419395504,david7000lee,2022-05-30 04:26:28+00,,f,f,1,"Georgia 🇬🇪 produces wheat and corn.  As well as blueberry, tomatoes, potatoes, apples, mandarins and nuts.  It has 6 climatic zones and 26,000 rivers.  It will help the EU 🇪🇺 achieve #foodsecurity  #Imereti  #investing   #LEELLC https://t.co/pMKNDKX3Q3",2024-05-24 00:12:58.142926+00,Croatia
20975404,LucyDanger,2022-05-29 11:22:34+00,,f,t,0,"Pivotal job in our busy, agile operations team, helping to make sure the food we get donated is distributed to our #communityfoodmembers across GM, High Peak &amp; E. Cheshire, to support people facing #foodinsecurity",2024-05-24 00:13:01.546316+00,Croatia
71344764,LynchKenny,2022-05-29 09:54:59+00,,f,f,2,'Why #cassava could be a way to keep food costs down' A solution for the sharp increase in #food costs in #Africa? By #Elizabeth#Ohene #FoodSecurity https://t.co/msLs1Z84JU,2024-05-24 00:13:04.530453+00,Croatia
20975404,LucyDanger,2022-05-27 22:38:32+00,,f,t,5,"Very proud to be part of this amazing network, providing quality surplus in-date food, thanks to donations from the food industry to people experiencing #foodinsecurity All thanks to our fantastic team of staff &amp; #volunteers @FareShareGtrM 💚",2024-05-24 00:13:10.601634+00,Croatia
66758318,GabrielaBurian,2022-05-27 16:03:46+00,,f,t,12,From #davos my main take away:  Together multi-stakeholders can co-create &amp; make anything happen!  Thanks to all enabling dialogues and actions towards #foodsecurity &amp; sustainable food systems with farmers at the center 💫 #SDGs https://t.co/vod86LalKF,2024-05-24 00:13:13.388227+00,Croatia
1227158324224892928,BelgiumRome,2022-05-27 12:50:50+00,,f,t,9,🇪🇺🇺🇳 The #EuropeanUnion and its 27 countries are the largest provider of financial resources to @FAO:  ✅ More than 500 million USD in 2021  ✅ = 26% of #FAO's overall resources  ✅ #FoodSecurity is a #TeamEurope priority  @BelgiumMFA @Europe2022FR @eudeleg_rome #EU2022FR,2024-05-26 00:10:04.983859+00,Croatia
20975404,LucyDanger,2022-05-27 10:16:43+00,,f,t,1,"Very proud to be part of this amazing network, providing quality surplus in-date food, thanks to donations from the food industry to people experiencing #foodinsecurity All thanks to our amazing team of staff &amp; #volunteers @FareShareGtrM 💚",2024-05-24 00:13:30.990764+00,Croatia
2362805215,GreenPlanHQ,2022-05-26 09:46:53+00,,f,f,2,Potatoes play an important role in food security and are good for a healthy sustainable earth. The GreenPlan©  #environment #Potatoes #foodsecurity #sustainability #health #resources #community #together #life #air #trees #nature #leadership #ourplanet #peoplebeforeprofit https://t.co/xh2v3mYXOQ,2024-05-24 00:13:33.736474+00,Croatia
8637852,paulnewnham,2022-05-25 20:13:38+00,,f,f,13,Join the @chicagocouncil's free &amp; virtual 2022 Global Food Security Symposium on 6/23 to learn how we can meet unprecedented global #FoodSecurity challenges with localized solutions. Register ➡ https://t.co/puBRcI1o3B @asmalateef @cdatilano @thinink @EnockChikava #GoodFood4All,2024-05-24 00:13:36.645773+00,Croatia
4429974280,Andrew007Uk,2022-05-25 16:00:38+00,,f,f,61,How do you identify drought tolerant water use efficient &amp; heat tolerant crops?  This facility @ibers_aber is the only one in UK able to have such a capability.  This aspect of today's visit made me think of the work my friend @hughes_jackie &amp; team do @ICRISAT on #foodsecurity. https://t.co/78wLOqEptG,2024-05-24 00:13:39.521772+00,Croatia
4429974280,Andrew007Uk,2022-05-25 10:11:32+00,,f,f,39,Day started with a long drive to @ibers_aber with @walesintheworld &amp; @wales_global colleagues. Keen to explore opportunities for research in areas of of #agritech #foodsecurity #bioenergy &amp; #ClimateChange.  Just reached beautiful Cardigan Bay.  cc. @hughes_jackie @arvindpadhee https://t.co/LIfs2G8CQq,2024-05-24 00:13:42.67106+00,Croatia
66758318,GabrielaBurian,2022-05-25 08:32:13+00,,f,t,16,#davos @FoodDialogues hybrid sessions with impressive collaboration from farmers to fork 🌍across the world 👉🏾 #foodsecurity #naturalclimatesolutions #DEI #resilience thanks for making this possible @foodbanking @alicekorngold @wbcsd @wef @Bayer4Crops @carin_smaller @GAINalliance https://t.co/daQ0OFgBPA,2024-05-24 00:13:45.374674+00,Croatia
2718695027,SpanielJasper,2022-05-25 01:45:16+00,,f,f,4,Great article explaining the current #foodsecurity issues https://t.co/R6NGQrpWby via @NatGeo,2024-05-24 00:13:48.237609+00,Croatia
489377813,LizWebsterSBF,2022-05-24 08:10:55+00,,f,f,5,@CluelessTories This govt no longer recognises #foodsecurity as a public good. It handed responsibility to the markets.   It now sees the environment as a public good.,2024-05-24 00:13:52.02535+00,Croatia
1227158324224892928,BelgiumRome,2022-05-23 21:40:53+00,,f,t,5,"🇧🇪🇪🇺🇺🇳 #Belgium and its #EU partners are committed to #FoodSecurity:  ✅ Working together within the #UN General Assembly — @BelgiumUN   ✅ At @BelgiumRome we’re working with our #EU partners in the Rome-based UN agencies @FAO, @WFP and @IFAD  🙏🏻 @FranceONURome @eudeleg_rome",2024-05-26 00:10:06.033106+00,Croatia
2827085194,WaschukCanUA,2022-05-23 11:25:39+00,,f,f,4,"#Ukraine’s significance for global #foodsecurity is now becoming painfully apparent, while its capacity for infrastructure resilience (IT, banking, rail) also draws on domestic sources of #innovation. 4/",2024-05-24 00:14:00.517654+00,Croatia
35495232,RubaAjjour,2022-05-23 07:30:47+00,,f,f,7,Launching of the Jordan Land National Strategy and National Land Coalition #MinistryofAgriculture #globallandforum2022 #climatechange #resilience #foodsecurity 🇯🇴🌍 https://t.co/IQmsrZqvDE,2024-05-24 00:14:05.305299+00,Croatia
131518665,AlexBrecx,2022-05-20 09:46:19+00,,f,f,24,"🇪🇺👋🏼 Good morning from the Council of the #EU where 🇧🇪 @MeryameKitir &amp; the Ministers in charge of International cooperation:  🇺🇦🌾 discuss the global implications of the Russian aggression against #Ukraine, with a focus on #FoodSecurity  🇺🇳 exchange with #UN @Refugees’ F. Grandi https://t.co/qxaIOX2YdF",2024-05-24 00:14:09.408408+00,Croatia
1227158324224892928,BelgiumRome,2022-05-20 06:01:14+00,,f,t,5,"🇧🇪🇺🇳 The priority for global #foodsecurity is for Russia to immediately halt its unprovoked, illegal aggression against Ukraine.  Stopping the aggression = saving millions of innocent lives!",2024-05-26 00:10:07.017345+00,Croatia
1171334091637235714,JanezLenarcic,2022-05-19 09:40:55+00,,f,f,15,"Current global food crisis, amplified by 🇷🇺's aggression against 🇺🇦, requires a unified approach.   The 🇪🇺 with its MS continues to act resolutely and is committed to work with the @UN and other partners to build resilient and inclusive food systems everywhere.   #foodsecurity https://t.co/K4zNAg8MSg",2024-05-24 00:14:33.427475+00,Croatia
625895978,BartBuysse,2022-05-19 05:42:49+00,,f,f,10,#aboutyesterday: #sme #event @fevia_be on #foodsafety in #nieuwhavenhuis @PortofAntBruges with @SGS_SEARCH @FAVV_Consument &amp; @DavidClarinval #foodsecurity #foodsafetyculture #consumerstrust #jointeffort #sustainablefuture https://t.co/lMAYB5Ahxc,2024-05-24 00:14:36.846913+00,Croatia
1191285508158185472,LorraineAuthor,2022-05-18 09:49:44+00,,f,f,1,"@DeborahMeaden @Iloveautumn2 I'm strongly advising people to produce their own food, even in small gardens or allotments. https://t.co/cJmdRwTszL #foodsecurity #sustainability #eatwell",2024-05-24 00:14:39.843777+00,Croatia
74441858,barbosavl,2022-05-18 06:53:53+00,,f,f,7,A new campaign is calling for a “right to grow” law in the UK's unused land. Follow the link to the article in the Conversation to find out more #allotment #urbanagriculture #garden #community #HealthyLiving #foodsecurity #biodiversity https://t.co/bEBdhDkBvm via @ConversationUK,2024-05-24 00:14:42.695467+00,Croatia
413802355,HarjitSajjan,2022-05-17 18:10:16+00,,f,f,16,I’m enroute to #G7 today to meet with my ministerial development counterparts. Looking forward to talking about #ConflictPrevention and #FoodSecurity in today's landscape. 🌍,2024-05-24 00:14:45.660906+00,Croatia
412137356,ecdelre,2022-05-13 17:09:06+00,,f,f,16,"Delighted to meet Ms. @KittyvdHeijden, VM for Dev. Coop. of the 🇳🇱. Forward-looking conversation on the significant Dutch engagement in the #Sahel bilaterally &amp; within the EU in #DevelopmentCooperation, in the fields of #education, #foodsecurity, peace, #RuleofLaw, sustainability https://t.co/U2gJkJBerg",2024-05-24 00:14:48.397498+00,Croatia
1227158324224892928,BelgiumRome,2022-05-12 16:18:11+00,,f,t,3,"The priority for #Ukraine and global #foodsecurity is #peace and an immediate end to the Russian agression, as @UN_CFS Chair clearly repeated at the @FAO Regional Conference for Europe👇🏻",2024-05-26 00:10:07.853269+00,Croatia
18065279,stefanbuttigieg,2022-05-12 14:07:51+00,,f,f,5,The afternoon session at #PlanetaryHealthAndorra is now open with a focus on “Environmental Impacts in Your Health” and now I’m hearing about #Syndemic #obesity #foodsecurity and much more! https://t.co/EcCY3Zg4B1,2024-05-24 00:14:55.808893+00,Croatia
1227158324224892928,BelgiumRome,2022-05-11 10:05:39+00,,f,t,1,🇧🇪🇺🇳 #Belgium participates in @FAO Regional Conference for Europe:  ▪️We’re committed to global #FoodSecurity  ▪️We condemn Russia’s agression &amp; #StandWithUkraine  ▪️We must ensure that #FAO brings effective solutions in #Ukraine and in most vulnerable countries  @BelgiumInWarsaw,2024-05-26 00:10:08.753561+00,Croatia
1227158324224892928,BelgiumRome,2022-05-10 12:37:47+00,,f,t,10,🙏🏻 Many thanks @FranceONURome for your wonderful European inclusive initiative!  👏🏻 Bravo et merci aux étudiants de @LavoisierBrive pour ce très beau travail!  🇫🇷🇧🇪🇪🇺 Together as #EU working with @FAO for worldwide #FoodSecurity!,2024-05-26 00:10:09.615353+00,Croatia
1070616411951779840,AlephFarms,2022-05-09 20:41:06+00,,f,f,4,"An insightful read by @RoryWSJ and  @DionNissenbaum at @WSJ, mentioning the investment of @Adq_Official in Aleph Farms, and the innovations coming out of Israel. #MeatForEarth #FoodSecurity  https://t.co/4T7I3m15sE",2024-05-24 00:15:07.878441+00,Croatia
1305428382428073984,Tatiana_Molcean,2022-05-07 06:42:25+00,,f,f,18,Ensuring open &amp; predictable agricultural markets &amp; trade is key to mitigating risks and achieving global #FoodSecurity. That requires greater action and engagement now more than ever. #Moldova 🇲🇩 joined @wto Members in supporting the initiative.@GuvernulRMD @MoldovainGeneva https://t.co/I5jKPHUQIj,2024-05-24 00:15:14.578745+00,Croatia
130768218,LCPSoderberg,2022-05-06 11:46:43+00,,f,f,0,We believe that everybody should have a vegetable garden like ours ❤️❤️🙏🙏👣👣🌍🌍 #FoodSecurity #TerraLlum #VerdaLlum #Biochar #CarbonNegativeAgriculture #ClimateSolutions #ActNow @ Circle Carbon Labs https://t.co/Ko1yhpzR83,2024-05-24 00:15:17.968873+00,Croatia
1593273390,kenyanpigfarmer,2022-05-04 20:28:46+00,,f,t,9,At this point George might as well just shut up! I mean what the hell?! This is someone paid to do his job &amp; this is the tripe he comes out with. An embarrassment to himself &amp; society. Bloke's worse than a chocolate teapot! #CostOfLivingCrisis #foodsecurity,2024-05-24 00:15:35.25452+00,Croatia
532453867,apes147,2022-05-04 14:58:07+00,,f,t,0,"@Conservatives tweeting tripe about #Curry when food security should be a priority.  Don’t be fooled; @BorisJohnson and co, are NOT getting the job done at all!  #BrexitReality #BrexitHasFailed #foodsecurity #CostOfLiving",2024-05-24 00:15:41.312547+00,Croatia
268251570,julianmieth,2022-05-03 08:22:01+00,,f,f,129,"„Lebensmittel gehören zuerst auf den Teller, nicht in den Tank“, sagt Bundesminister @cem_oezdemir. „Das gilt insbesondere dann, wenn auf dieser Welt immer mehr Menschen hungern.“   #FoodSecurity #Landwirtschaft #Ernährungssicherheit @bmel  https://t.co/hqrau9k8Ab",2024-05-24 00:15:46.763808+00,Croatia
1318286203,nattsantosamb,2022-05-03 06:46:09+00,,f,f,10,"Researchers estimate that the world will need 26% more cropland by 2050, an area that’s the size of India and Germany. Improving #Crop yields across LMICs will ensure #FoodSecurity for billions AND is one key solution to preservation of thousands species. https://t.co/o5DSt54jmj",2024-05-24 00:15:52.079425+00,Croatia
1391428294545977349,SafeAgroBee,2022-05-02 10:27:14+00,,f,f,6,"Danilo Bevk in action! France, Slovenia, Algeria, Croatia and Greece, are experimenting on apple pollination this Spring! Self pollination, exclusion of pollinators, hand pollination! #safeagrobee #pollination #bees #pollinators #foodsecurity https://t.co/OIjvuWfCI3",2024-05-24 00:15:55.981436+00,Croatia
843139538826477570,agrarkurtsystem,2022-05-01 11:55:38+00,,f,f,0,#foodsecurity #agriculture #agripv #agrarkurtsystem #environment  Research Center https://t.co/kR4nxirZxa https://t.co/qK7N6heKx0,2024-05-24 00:15:59.522082+00,Croatia
843139538826477570,agrarkurtsystem,2022-05-01 11:54:19+00,,f,f,0,#foodsecurity #agriculture #agripv  #agrarkurtsystem #environment  Research Center https://t.co/kR4nxirZxa https://t.co/n04hLMx9V0,2024-05-24 00:16:02.724431+00,Croatia
1048035076632727552,CDuranCo,2022-04-28 06:46:17+00,,f,f,11,Buongiorno Trento. 🙌🏻 🇮🇹♾ #OCDE #SMEs and the Urban Fabric Conference - È un piacere essere qui. Grazie per avermi invitato a parlare a questa fantastica conferenza. #Bogota #Colombia presentes. #contandolahistoria #innovation #InnovationForEveryone #TechForGood #foodsecurity https://t.co/5vDPDmXKrC,2024-05-24 00:16:12.181204+00,Croatia
1403350729465663488,saveoldmaltonc1,2022-04-27 19:27:57+00,,f,f,3,And there are currently around 900 applications on good farmland in the UK! These proposals must not be dealt with in isolation. #food #farming #foodsecurity #malton #landuse @NFUtweets NFUtweets,2024-05-24 00:16:15.301533+00,Croatia
10955042,LukePollard,2022-04-26 19:11:01+00,,f,f,9,"In the debate on Ukraine I also made the case that food security must be seen as a key pillar of our national security. Not just in Britain but also for our allies and friends in Africa, Asia and Europe. #FoodSecurity",2024-05-24 00:16:21.787416+00,Croatia
1046801210278367232,AnnaProEU,2022-04-26 17:06:01+00,,f,f,2,"While @theresa_may ran through the fields of #wheat, my generation is running through the fields of #rapeseed...  Just giving some #food (or should I say #fuel) for thought 🤔  #FoodSecurity #Biofuels https://t.co/awFZWbFHUH",2024-05-24 00:16:24.972051+00,Croatia
827255508,YourGreenPlace,2022-04-26 11:18:41+00,,f,f,0,C extraordinaire : on développe une traçabilité des produits et on autorise les industriels à remplacer l’ #huile de tournesol par ce qu’ils veulent sans changer les étiquettes!? Allô @FoodSystems @IPESfood_fr #Alimentation @foodwatch_fr @Konbinifood #FoodSecurity,2024-05-24 00:16:42.763008+00,Croatia
472160757,AndrewBellKM,2022-04-25 20:55:41+00,,f,f,0,"Farmers have warned the UK is “sleepwalking into food shortages” because of the rising costs of fuel, fertiliser and feed. https://t.co/uMssVHiEfn #foodanddrink #foodsecurity",2024-05-24 00:16:46.284592+00,Croatia
419395504,david7000lee,2022-04-25 14:26:11+00,,f,f,2,"UK 🇬🇧  soils by the coast.  Geogia 🇬🇪 has 6 climatic zones and excellent soils, access to water and of course sun 🌞.   Huge investment potential as food scarcity becomes a Global issue.  #Sustainability  #FoodSecurity https://t.co/MUzJTmq6pp",2024-05-24 00:16:50.284213+00,Croatia
557824090,LlyrDerwydd,2022-04-24 19:30:33+00,,f,f,54,Both @agricontract &amp; @DwynwenS spoke well on #countryfile tonight with @tomheapmedia about #fertiliser prices &amp; #foodsecurity  Impressed with the amount of grass u had Paul…must be good quality hen manure.   Not all superheroes have capes….some of us drive blue Valtra’s 😉 https://t.co/NpDJuyYtF3,2024-05-24 00:16:53.800005+00,Croatia
2315658589,RecyclerBill,2022-04-23 10:51:18+00,,f,t,2,A genuinely inventive &amp; effective way to turn a variety of #foodwaste into high quality #meat #protein. #reuse #recycle #foodsecurity in action 👏👏👏,2024-05-24 00:16:57.497403+00,Croatia
489377813,LizWebsterSBF,2022-04-22 08:33:14+00,,f,t,12,The #FoodEmergency is going to be the most pressing issue for the majority.   Write to your MP and demand action now for a plan to bolster our #FoodSecurity and stop attempts to trigger A16.   Action is needed now to ensure we will be able to step up and protect food supplies.,2024-05-24 00:17:01.714512+00,Croatia
971640636,AnimalTaskFrc,2022-04-21 18:14:48+00,,f,f,30,"Today, ATF General Meeting and an interesting brainstorm on ""🇪🇺food security &amp; role of livestock farming in the perspective of the 🇺🇦 crisis"". What role EU #livestock farming can have to enhance #FoodSecurity? What R&amp;I priorities can support food security? https://t.co/lNOdcKgga6",2024-05-24 00:17:05.515587+00,Croatia
1144590191946080257,WFPArmenia,2022-04-19 07:58:05+00,,f,f,2,Reducing food loss &amp; waste helps:  🍜 fight food insecurity 🌎 protect precious resources 👣 reduce our carbon footprint 💰 save money &amp; energy  More tips: https://t.co/WKkO4G4zoK  #foodwaste #foodinsecurity #carbonfootprint #savemoney https://t.co/3CGBeqz64d,2024-05-24 00:17:09.687902+00,Croatia
1630750237,theodosia_k,2022-04-17 16:10:09+00,,f,t,0,#foodinsecurity #medicalcare,2024-05-26 00:10:18.782063+00,Croatia
1630750237,theodosia_k,2022-04-17 15:52:47+00,,f,t,0,#foodinsecurity #eatingdisorders,2024-05-26 00:10:19.640674+00,Croatia
80895456,TinaTinde,2022-04-16 14:30:38+00,,f,f,1,Raising cash for water: why Somalis are bypassing aid agencies in drought crisis #FoodSecurity #ClimateCrisis #Starvation https://t.co/EKRYRcLJlu,2024-05-24 00:17:22.647509+00,Croatia
561447549,Karis_hma,2022-04-15 17:11:31+00,,f,f,0,@SadhguruJV #Savesoil #Reddebodemredmij #foodsecurity #education  @Consciousplanetdutch @RHDijkgraaf,2024-05-24 00:17:26.060018+00,Croatia
561447549,Karis_hma,2022-04-15 17:10:48+00,,f,f,0,@SadhguruJV @LubnaQassim @RHDijkgraaf   #Savesoil #Reddebodemredmij #foodsecurity #education  @Consciousplanetdutch,2024-05-24 00:17:29.229836+00,Croatia
561447549,Karis_hma,2022-04-15 17:10:07+00,,f,f,0,@SadhguruJV @BMBF_Bund @cpsavesoil @UNBonn @UNCCD @RHDijkgraaf   #Savesoil #Reddebodemredmij #foodsecurity #education,2024-05-24 00:17:32.35493+00,Croatia
489377813,LizWebsterSBF,2022-04-15 13:18:34+00,,f,t,9,"Farm output, food, is contracting in #ukraine because of #PutinWarCriminal and a global food crisis is building.  Same is happening in Britain as  #Brexit changes are destroying our #foodsecurity when we should be working to increase food production.",2024-05-24 00:17:35.386831+00,Croatia
872261,thereswong,2022-04-15 11:55:51+00,,f,f,3,What are the 5️⃣ farming systems in the Near East &amp; #NorthAfrica that will be most impacted by #climatechange❓Find answers here: 📖 https://t.co/pCQCSCyWIE  #COP27 #agriculture #foodsecurity https://t.co/63eyEcspX4,2024-05-24 00:17:50.811101+00,Croatia
416898730,nellerdavies,2022-04-15 06:56:43+00,,f,t,4,This is well worth a listen as it seriously highlights issues around poor meal provision and food security in #NHS and is likely to resonate with employees in any organisation. #nohungrystaff #foodpoverty #foodsecurity #change,2024-05-24 00:17:53.438406+00,Croatia
1403350729465663488,saveoldmaltonc1,2022-04-14 07:00:38+00,,f,t,5,"Before you vote,why not ask your local candidates for their views on covering prime agricultural land in solar panels, at a time when every inch of good farmland should be used for food production. 🧐 @tenantfarmers #vote @RyedaleDC @northyorkscc @kevinhollinrake #foodsecurity",2024-05-24 00:17:56.093924+00,Croatia
872261,thereswong,2022-04-13 16:01:52+00,,f,f,18,Thank you friends old and new for joining us at #FAO in Cairo for the first day of the @Cop27P consultation on agriculture &amp; #foodsecurity. Excited to work together with the #COP27 Presidency of #Egypt to start conversations on #foodsystems at this COP of implementation https://t.co/AHmKpW2Jj4,2024-05-24 00:17:58.735173+00,Croatia
2315658589,RecyclerBill,2022-04-13 14:51:46+00,,f,f,3,How about using your dairy #cows to #fuel your #tractor? #livestock #crops &amp; #vergetables all working in unison to feed the world #foodsecurity https://t.co/KuysNn0jbz,2024-05-24 00:18:01.649631+00,Croatia
1227158324224892928,BelgiumRome,2022-04-13 09:01:14+00,,f,t,2,🇺🇳🇧🇪 #Belgium is a committed @FAO member:  ✅ essential for #FoodSecurity + #Sustainability in agriculture ✅ major tool for achieving @GlobalGoalsUN #SDGs #ZeroHunger ✅ effective #poverty reduction ✅ key to address disastrous impact of Russian aggression against #Ukraine,2024-05-26 00:10:20.590431+00,Croatia
2315658589,RecyclerBill,2022-04-12 07:00:28+00,,f,f,0,"@johanntasker The #SaveSoil campaign is global &amp; has a lot of merit highlighting the need to maintain/enhance #soil organic matter which in turn provides #FoodSecurity. There are some serious farming issues to over come around the world, particularly India with a growing population to feed.",2024-05-24 00:18:10.476417+00,Croatia
532087408,AlexTsatsou,2022-04-11 12:16:24+00,,f,f,15,"Exciting to see #urbanagriculture veggies next to the @circ4food home-scale pilots, and the water tanks harvesting #rainwater already! 🥦💦#circulareconomy #waterharvesting #waterreuse #foodsecurity #citizenengagement https://t.co/knn6PJbHa8",2024-05-26 00:10:21.528035+00,Croatia
2315658589,RecyclerBill,2022-04-09 14:39:03+00,,f,f,0,Sadly I don't think this field of #OSR is going to help mitigate the world #sunflowerOil shortage. #foodsecurity https://t.co/AwQMicEVRY,2024-05-24 00:18:22.956463+00,Croatia
1227158324224892928,BelgiumRome,2022-04-09 09:52:48+00,,f,f,7,"🇺🇳 The #FAO Council, in a landmark decision voted by a broad majority:  ▪️condemns Russia's action in #Ukraine as violating @FAO rules ▪️demands an immediate end to the use of force ▪️blames Russia for causing a major global #FoodCrisis  👉🏻 We stand for #Peace and #FoodSecurity! https://t.co/I1PNLnJFP6",2024-05-26 00:10:28.795281+00,Croatia
190719454,TheAlisonBriggs,2022-04-09 07:06:39+00,,f,f,0,"@HoneysettSarah I agree Sarah, shocking statistics - 47.3% of households in #StokeOnTrent Central are now living in #fuelpoverty and therefore will also be experiencing #foodinsecurity, although there are no official statistics for this. Govt need to do more!",2024-05-24 00:18:30.538313+00,Croatia
863151884,PEDeBauw,2022-04-08 09:35:11+00,,f,f,19,"🇺🇳🇧🇪🇪🇺 Representing #Belgium at @FAO Council special session on the impact of the Russian invasion of #Ukraine on global #FoodSecurity 🌾🌍:  👉🏻 Extremely concerned by food shortages caused by Russia 👉🏻 To prevent a global food crisis, Russia must immediately STOP its aggression https://t.co/MTs1e5eNpF",2024-05-26 00:10:29.765201+00,Croatia
1227158324224892928,BelgiumRome,2022-04-08 08:18:13+00,,f,t,2,🇺🇳 Follow the @FAO Council on the consequences of the Russian invasion of #Ukraine for global #FoodSecurity👇🏻,2024-05-26 00:10:30.795381+00,Croatia
1227158324224892928,BelgiumRome,2022-04-08 06:15:21+00,,f,f,16,🇺🇳 The @FAO Council holds a special session today on the consequences of the Russian invasion of #Ukraine for global #FoodSecurity 🌾🌍.  A draft decision tabled by ️8️⃣0️⃣ #FAO Members (#Belgium included) seeks to condemn and remedy the food shortages caused by Russia.   #CL169 https://t.co/O4eC6dO244,2024-05-26 00:10:31.807763+00,Croatia
1268848730754756611,SaveBritishFood,2022-04-07 11:09:28+00,,f,f,2,@QUBFoodProf This govt decided some time ago that we don’t need farmers and that the markets should be responsible for our #FoodSecurity. https://t.co/dD45f66u6t,2024-05-24 00:19:11.175956+00,Croatia
1291769912378175489,RPPortugalUE,2022-04-07 09:19:40+00,,f,f,6,"#AGRIFISH | @MariaCeuAntunes at the Agriculture and Fisheries council. 🇪🇺 ministers will discuss #foodsecurity and how to reinforce the resilience of food systems, which sets out a number of measures regarding the impact of the war in 🇺🇦. Full agenda 👇 https://t.co/7nWPuaEBPI https://t.co/roy4zGw6CO",2024-05-24 00:19:16.324613+00,Croatia
1268848730754756611,SaveBritishFood,2022-04-07 08:45:07+00,,f,f,433,"Indian news channel reports British Govt is choosing to put up food prices, warns:  ⚠️ 🇬🇧 walking into huge #FoodSecurity and energy crises  ⚠️ 🇬🇧 has higher inflation than rest of Europe due to #Brexit   ⚠️ biggest drop in living standards since 1950s   Why no U.K. reporting? https://t.co/tUN0S9Xr5Q",2024-05-24 00:19:21.077051+00,Croatia
1268848730754756611,SaveBritishFood,2022-04-06 08:50:20+00,,f,f,7,“The #CostOfLivingCrisis is being used by people to argue for things they have long wanted. So eg farmers are arguing that they should be paid to produce food which is nonsensical.”  @HenryDimbleby on Radio 4 this am  #Farming #FoodSecurity #SaveBritishFood https://t.co/knBg6Vk3bl,2024-05-24 00:19:25.215528+00,Croatia
878490291094700032,MuhammadAliUoB,2022-04-06 08:28:18+00,,f,f,23,Dear @MonogramUK audience if u didn’t get a chance to checkout my poster. here is my poster 😊 feel free to tweet your questions/suggestions. #hidden_hunger #wheat #FoodSecurity @JohnInnesCentre @UoBbiosciences @NorwichResearch @commschols @PhilippaBorrill @CatmaCator https://t.co/sCbPJ6Fj4T,2024-05-24 00:19:29.396468+00,Croatia
1227158324224892928,BelgiumRome,2022-04-05 17:44:51+00,,f,t,5,🇧🇪🇪🇺🇺🇳 #Belgium and the #EU are longstanding partners of @IFAD in effectively improving food systems and rural people’s situation worldwide👇🏻  👉🏻Our common goal: to make #FoodSecurity and #ZeroHunger a reality! 👉🏻 Together for the #SDGs!  @IFADPresident @BelgiumMFA @eudeleg_rome,2024-05-26 00:10:32.823372+00,Croatia
